Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE,MAE (‰)
combination_1_ABCD,A (δ13C coll),15,RandomForest,A,δ13C coll,1.091213095238084,7.300999921246889,-68.11155935242246
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,A,δ13C coll,1.0634838095238068,7.094048258472536,-66.38074719669387
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,A,δ13C coll,1.084031071428571,7.2313498426566385,-67.6632703398484
combination_1_ABCD,A (δ13C coll),15,KNN,AB,δ13C coll_δ15N coll,1.2276011904761908,8.207820025513474,-76.62465902499127
combination_1_ABCD,A (δ13C coll),15,SVM,AB,δ13C coll_δ15N coll,1.261362854849728,8.377890316294952,-78.73200141013102
combination_1_ABCD,A (δ13C coll),15,RandomForest,AB,δ13C coll_δ15N coll,1.1209780357142813,7.568194220969192,-69.96943341818731
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,AB,δ13C coll_δ15N coll,1.0713729761904776,7.190388960841811,-66.87317479493568
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,AB,δ13C coll_δ15N coll,1.0580977380952379,7.072715391248968,-66.04455830253171
combination_1_ABCD,A (δ13C coll),15,KNN,AC,δ13C coll_δ13C carb,1.2796404761904763,8.542483644488494,-79.87285767019988
combination_1_ABCD,A (δ13C coll),15,SVM,AC,δ13C coll_δ13C carb,1.2082508215470444,8.05581104766845,-75.4168437893051
combination_1_ABCD,A (δ13C coll),15,RandomForest,AC,δ13C coll_δ13C carb,1.184795595238089,7.935046652221436,-73.9528107366974
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,AC,δ13C coll_δ13C carb,1.0717570238095233,7.1286442959274225,-66.8971463567809
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,AC,δ13C coll_δ13C carb,1.055587738095237,7.043816899816522,-65.88788861562941
combination_1_ABCD,A (δ13C coll),15,KNN,AD,δ13C coll_δ18O carb,1.1992226190476194,7.952658912272467,-74.85331962242265
combination_1_ABCD,A (δ13C coll),15,SVM,AD,δ13C coll_δ18O carb,1.1335208525384526,7.525997330760421,-70.75233349177898
combination_1_ABCD,A (δ13C coll),15,RandomForest,AD,δ13C coll_δ18O carb,1.11406041666666,7.392434029550294,-69.53764807543836
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,AD,δ13C coll_δ18O carb,1.1431177380952384,7.605693922301131,-71.35135383258309
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,AD,δ13C coll_δ18O carb,1.0952122619047615,7.273137266158801,-68.36118014506718
combination_1_ABCD,A (δ13C coll),15,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,1.237953571428572,8.341546441230495,-77.27083602997229
combination_1_ABCD,A (δ13C coll),15,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,1.2434066858732777,8.284452482818661,-77.61120962865522
combination_1_ABCD,A (δ13C coll),15,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,1.2867013809523806,8.514456818955551,-80.31358664959993
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,1.2751207142857153,8.454918808436705,-79.59074225884865
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,1.2211805952380987,8.07599229649643,-76.22389701476102
combination_1_ABCD,A (δ13C coll),15,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,1.2280214285714286,8.264475021173741,-76.65088953128821
combination_1_ABCD,A (δ13C coll),15,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,1.3237136493232347,8.807098436102617,-82.62382589151369
combination_1_ABCD,A (δ13C coll),15,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,1.1870711607142812,7.959756468929908,-74.09484744214784
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,1.112528690476192,7.470778412589654,-69.4420404807449
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,0.9978430952380961,6.709277567486188,-62.28357183606359
combination_1_ABCD,A (δ13C coll),15,KNN,ACD,δ13C coll_δ13C carb_δ18O carb,1.285854761904762,8.647438638049286,-80.26074221090835
combination_1_ABCD,A (δ13C coll),15,SVM,ACD,δ13C coll_δ13C carb_δ18O carb,1.3062016799035083,8.693496350920807,-81.53076024767695
combination_1_ABCD,A (δ13C coll),15,RandomForest,ACD,δ13C coll_δ13C carb_δ18O carb,1.2280318452380905,8.18825445168817,-76.65153972089159
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,ACD,δ13C coll_δ13C carb_δ18O carb,1.0751419047619053,7.183650825180945,-67.10842453965381
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,ACD,δ13C coll_δ13C carb_δ18O carb,1.0527640476190487,7.054028580342708,-65.71163893323369
combination_1_ABCD,A (δ13C coll),15,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.215217857142858,8.164734255545552,-75.85171362413894
combination_1_ABCD,A (δ13C coll),15,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.2592484551656622,8.363286796732147,-78.60002438364145
combination_1_ABCD,A (δ13C coll),15,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.2974558333333315,8.622842212403768,-80.98486023020895
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.2184961904761917,8.081528180030539,-76.05634129620849
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.23232642857143,8.12644795890377,-76.91959989069633
combination_1_ABCD,A (δ13C coll),20,KNN,A,δ13C coll,1.0689593506493507,7.188221136185762,-66.7225206284705
combination_1_ABCD,A (δ13C coll),20,SVM,A,δ13C coll,1.1832961011718746,8.001543548601338,-73.85921501324496
combination_1_ABCD,A (δ13C coll),20,RandomForest,A,δ13C coll,1.113483525974018,7.4322347248108525,-69.50163959568017
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,A,δ13C coll,1.0704784285714264,7.147715956650012,-66.8173387409931
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,A,δ13C coll,1.122777551948054,7.471092757673256,-70.08175598588478
combination_1_ABCD,A (δ13C coll),20,KNN,AB,δ13C coll_δ15N coll,1.0939490909090908,7.431590001165185,-68.28233528275811
combination_1_ABCD,A (δ13C coll),20,SVM,AB,δ13C coll_δ15N coll,1.2168370699475317,8.218106798103287,-75.95278197598608
combination_1_ABCD,A (δ13C coll),20,RandomForest,AB,δ13C coll_δ15N coll,1.1371475389610335,7.648861607194848,-70.97870473732415
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,AB,δ13C coll_δ15N coll,1.0990858311688323,7.338310634842729,-68.6029613736712
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,AB,δ13C coll_δ15N coll,1.0834087467532476,7.194249662026536,-67.62442595258366
combination_1_ABCD,A (δ13C coll),20,KNN,AC,δ13C coll_δ13C carb,1.1211401298701298,7.662237073997099,-69.97955104394246
combination_1_ABCD,A (δ13C coll),20,SVM,AC,δ13C coll_δ13C carb,1.1627170925292933,7.897635305996916,-72.57471029579804
combination_1_ABCD,A (δ13C coll),20,RandomForest,AC,δ13C coll_δ13C carb,1.2906933961038927,8.683513960182545,-80.56276105752679
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,AC,δ13C coll_δ13C carb,1.0393970909090888,6.953998685246755,-64.87729752981326
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,AC,δ13C coll_δ13C carb,1.08270464935065,7.279876749845352,-67.58047745871369
combination_1_ABCD,A (δ13C coll),20,KNN,AD,δ13C coll_δ18O carb,1.0455682467532468,7.00631991984058,-65.26248998157789
combination_1_ABCD,A (δ13C coll),20,SVM,AD,δ13C coll_δ18O carb,1.159900648731246,7.834920914920164,-72.39891293802201
combination_1_ABCD,A (δ13C coll),20,RandomForest,AD,δ13C coll_δ18O carb,1.1310180584415543,7.50160421073322,-70.5961135843918
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,AD,δ13C coll_δ18O carb,1.0420998766233764,6.961215542628857,-65.04600055436357
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,AD,δ13C coll_δ18O carb,1.1140429285714295,7.3732068560008175,-69.53655649997849
combination_1_ABCD,A (δ13C coll),20,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,1.225640909090909,8.377290265773006,-76.50230178559988
combination_1_ABCD,A (δ13C coll),20,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,1.1989284454167664,8.073311234948871,-74.83495783332278
combination_1_ABCD,A (δ13C coll),20,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,1.2920346704545427,8.541325629337525,-80.64648099082014
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,1.11182975974026,7.204531542917438,-69.39841448091828
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,1.2967248701298728,8.470152299032412,-80.9392348213552
combination_1_ABCD,A (δ13C coll),20,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,1.0770004545454546,7.290285115193494,-67.22443187538326
combination_1_ABCD,A (δ13C coll),20,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,1.176313803237294,7.9771321105163135,-73.42339253066771
combination_1_ABCD,A (δ13C coll),20,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,1.0721943035714236,7.266120753087572,-66.92444057326917
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,0.96077529220779,6.438261711896024,-59.96986622056074
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,0.9910320389610388,6.630913698499907,-61.85843794984839
