Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE,MAE (‰)
combination_1_ABCD,A (δ13C coll),20,RandomForest,AD,δ13C coll_δ18O carb,1.804166190021323,9.844431731537831,-92.19918685796526
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,AD,δ13C coll_δ18O carb,1.8341501831611022,10.106642820155558,-93.73147351843625
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,AD,δ13C coll_δ18O carb,1.858074538111643,10.208851189830314,-94.95409152599082
combination_1_ABCD,A (δ13C coll),20,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,2.1290614131778836,12.014727722032415,-108.80246628685092
combination_1_ABCD,A (δ13C coll),20,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,1.9588761878134602,11.063877391324864,-100.10540751220779
combination_1_ABCD,A (δ13C coll),20,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,2.0955148337138563,11.503943480928845,-107.08811903571831
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,2.1085684340001767,11.575895103906273,-107.75520355300074
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,2.0711100282635586,11.243828256395274,-105.84094833138442
combination_1_ABCD,A (δ13C coll),20,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,1.7620752022610844,9.557358370639523,-90.04819053234588
combination_1_ABCD,A (δ13C coll),20,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,1.7320792067111577,9.666350142957613,-88.5152905068412
combination_1_ABCD,A (δ13C coll),20,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,1.803225547044983,9.820619427846069,-92.15111672006894
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,1.834315814807454,9.992751239961231,-93.73993787343639
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,1.8406700936892773,10.102405569114222,-94.06466369371458
combination_1_ABCD,A (δ13C coll),20,KNN,ACD,δ13C coll_δ13C carb_δ18O carb,2.0091121436142023,11.080096951315321,-102.67264012164183
combination_1_ABCD,A (δ13C coll),20,SVM,ACD,δ13C coll_δ13C carb_δ18O carb,1.8440909548439524,10.287432749041002,-94.23948163374665
combination_1_ABCD,A (δ13C coll),20,RandomForest,ACD,δ13C coll_δ13C carb_δ18O carb,1.9411598392688714,10.606592260290837,-99.20004029108495
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,ACD,δ13C coll_δ13C carb_δ18O carb,2.0032791273405763,10.906627436269472,-102.37455263927346
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,ACD,δ13C coll_δ13C carb_δ18O carb,1.9953925699743862,10.816619295917207,-101.97152204248414
combination_1_ABCD,A (δ13C coll),20,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,2.0898524219913193,11.65643544510245,-106.7987500411321
combination_1_ABCD,A (δ13C coll),20,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.9508106438333523,10.988643816919529,-99.69323007498163
combination_1_ABCD,A (δ13C coll),20,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,2.0683845810530537,11.383197173026337,-105.70166847012625
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,2.095123295884118,11.341968377902038,-107.068110086584
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,2.1211464609609605,11.438883819387978,-108.39798461412246
combination_1_ABCD,B (δ15N coll),10,KNN,B,δ15N coll,1.8736630349531116,28.524240858214398,200.47050546255258
combination_1_ABCD,B (δ15N coll),10,SVM,B,δ15N coll,1.8504752118927752,28.157753906863597,197.98954996374368
combination_1_ABCD,B (δ15N coll),10,RandomForest,B,δ15N coll,2.063581654538753,31.70723362707263,220.79063824781434
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,B,δ15N coll,2.075975507368164,31.790648114244004,222.11670483235508
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,B,δ15N coll,2.1090658797142052,32.38817098312991,225.65717264668697
combination_1_ABCD,B (δ15N coll),10,KNN,AB,δ13C coll_δ15N coll,0.2982226054479763,7.6813824709443805,31.90799804406202
combination_1_ABCD,B (δ15N coll),10,SVM,AB,δ13C coll_δ15N coll,0.2926821301294277,7.486218914368678,31.315201011248682
combination_1_ABCD,B (δ15N coll),10,RandomForest,AB,δ13C coll_δ15N coll,0.33286408598589123,8.375792238094498,35.614424964941506
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,AB,δ13C coll_δ15N coll,0.3498722466203875,8.591093074361076,37.43419431288677
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,AB,δ13C coll_δ15N coll,0.33356673056469005,8.47912088234732,35.6896036450161
combination_1_ABCD,B (δ15N coll),10,KNN,BC,δ15N coll_δ13C carb,1.8247202817358825,28.545186706923296,195.23392967856566
combination_1_ABCD,B (δ15N coll),10,SVM,BC,δ15N coll_δ13C carb,1.8460783890509087,28.092178495245427,197.51911676359234
combination_1_ABCD,B (δ15N coll),10,RandomForest,BC,δ15N coll_δ13C carb,2.0817822420167857,32.18797607263686,222.7379899878928
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,BC,δ15N coll_δ13C carb,2.0682497474120094,32.43619630471017,221.2900956851391
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,BC,δ15N coll_δ13C carb,2.0955633009783625,32.857938998042734,224.2124791592638
combination_1_ABCD,B (δ15N coll),10,KNN,BD,δ15N coll_δ18O carb,1.8820124032801526,29.142472334163994,201.36383689813636
combination_1_ABCD,B (δ15N coll),10,SVM,BD,δ15N coll_δ18O carb,1.8711351873119308,28.996840863816875,200.2000411982178
combination_1_ABCD,B (δ15N coll),10,RandomForest,BD,δ15N coll_δ18O carb,2.058277380125541,31.901763115258056,220.2231132697943
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,BD,δ15N coll_δ18O carb,2.0671128700929655,31.594459509409823,221.16845675298003
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,BD,δ15N coll_δ18O carb,2.063150301343726,31.660181608024736,220.74448608948765
combination_1_ABCD,B (δ15N coll),10,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,0.2858891556042707,7.330375978099849,30.588394210213327
combination_1_ABCD,B (δ15N coll),10,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,0.280779629870824,7.3649820272317665,30.041706151928818
combination_1_ABCD,B (δ15N coll),10,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,0.3309738783168233,8.488264965669222,35.41218428463865
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,0.31815913185564054,8.115225074647235,34.04108465118078
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,0.3453605568140299,9.10953795397807,36.9514710488323
combination_1_ABCD,B (δ15N coll),10,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,0.2944381297446515,8.23099423529052,31.50308224917083
combination_1_ABCD,B (δ15N coll),10,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,0.29468524672482266,7.643118302303482,31.52952225732552
combination_1_ABCD,B (δ15N coll),10,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,0.3477714394170395,8.750980389364901,37.20942076818955
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,0.3514762554703041,8.93807667343972,37.605813466870465
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,0.3044012385011979,8.67616109510249,32.56907405834009
combination_1_ABCD,B (δ15N coll),10,KNN,BCD,δ15N coll_δ13C carb_δ18O carb,1.9063831177688466,30.282383766684763,203.97135455787088
combination_1_ABCD,B (δ15N coll),10,SVM,BCD,δ15N coll_δ13C carb_δ18O carb,1.8564814449481244,28.678588334791574,198.63218023080333
combination_1_ABCD,B (δ15N coll),10,RandomForest,BCD,δ15N coll_δ13C carb_δ18O carb,2.102825488655592,32.62101519161866,224.98948890288327
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,BCD,δ15N coll_δ13C carb_δ18O carb,2.1074621062801944,33.254051605453824,225.4855786807679
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,BCD,δ15N coll_δ13C carb_δ18O carb,2.135828479478749,33.57637504222531,228.52060742775708
combination_1_ABCD,B (δ15N coll),10,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.309067194819957,7.836696923425114,33.06830289737797
combination_1_ABCD,B (δ15N coll),10,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.2924587451750262,7.660508401565673,31.29130018496018
combination_1_ABCD,B (δ15N coll),10,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.34657117264510207,8.598103117445373,37.08099955158257
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.38961757175333894,9.113327866029262,41.686701444925944
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.3434179665083426,8.928084203679843,36.74362574622295
combination_1_ABCD,B (δ15N coll),15,KNN,B,δ15N coll,1.8096457097970255,26.54664710461367,193.62104251591217
combination_1_ABCD,B (δ15N coll),15,SVM,B,δ15N coll,1.7874466442579382,26.243074261961812,191.2458780352143
combination_1_ABCD,B (δ15N coll),15,RandomForest,B,δ15N coll,1.945792344681066,28.789058320474556,208.18790123227265
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,B,δ15N coll,1.963546399487452,28.958491424720354,210.08747670270142
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,B,δ15N coll,1.9428978336673068,28.726933653217344,207.87820622566238
combination_1_ABCD,B (δ15N coll),15,KNN,AB,δ13C coll_δ15N coll,0.3188256904401641,6.240204803842082,34.11240235018379
combination_1_ABCD,B (δ15N coll),15,SVM,AB,δ13C coll_δ15N coll,0.2784926184987033,5.739960588739242,29.797009898005488
combination_1_ABCD,B (δ15N coll),15,RandomForest,AB,δ13C coll_δ15N coll,0.31493837394944635,6.163537897941378,33.69648321891555
