Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE
combination_1_ABCD,B,10,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,inf,inf
combination_1_ABCD,B,10,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,inf,inf
combination_1_ABCD,B,10,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,inf,inf
combination_1_ABCD,B,10,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,inf,inf
combination_1_ABCD,B,10,KNN,BCD,δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,10,SVM,BCD,δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,10,RandomForest,BCD,δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,10,RandomForest_MICE,BCD,δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,10,HybridKNN_RF,BCD,δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,10,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,10,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,10,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,10,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,10,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,15,KNN,B,δ15N coll,inf,inf
combination_1_ABCD,B,15,SVM,B,δ15N coll,inf,inf
combination_1_ABCD,B,15,RandomForest,B,δ15N coll,inf,inf
combination_1_ABCD,B,15,RandomForest_MICE,B,δ15N coll,inf,inf
combination_1_ABCD,B,15,HybridKNN_RF,B,δ15N coll,inf,inf
combination_1_ABCD,B,15,KNN,AB,δ13C coll_δ15N coll,inf,inf
combination_1_ABCD,B,15,SVM,AB,δ13C coll_δ15N coll,inf,inf
combination_1_ABCD,B,15,RandomForest,AB,δ13C coll_δ15N coll,inf,inf
combination_1_ABCD,B,15,RandomForest_MICE,AB,δ13C coll_δ15N coll,inf,inf
combination_1_ABCD,B,15,HybridKNN_RF,AB,δ13C coll_δ15N coll,inf,inf
combination_1_ABCD,B,15,KNN,BC,δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,B,15,SVM,BC,δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,B,15,RandomForest,BC,δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,B,15,RandomForest_MICE,BC,δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,B,15,HybridKNN_RF,BC,δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,B,15,KNN,BD,δ15N coll_δ18O carb,inf,inf
combination_1_ABCD,B,15,SVM,BD,δ15N coll_δ18O carb,inf,inf
combination_1_ABCD,B,15,RandomForest,BD,δ15N coll_δ18O carb,inf,inf
combination_1_ABCD,B,15,RandomForest_MICE,BD,δ15N coll_δ18O carb,inf,inf
combination_1_ABCD,B,15,HybridKNN_RF,BD,δ15N coll_δ18O carb,inf,inf
combination_1_ABCD,B,15,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,B,15,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,B,15,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,B,15,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,B,15,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,B,15,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,inf,inf
combination_1_ABCD,B,15,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,inf,inf
combination_1_ABCD,B,15,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,inf,inf
combination_1_ABCD,B,15,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,inf,inf
combination_1_ABCD,B,15,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,inf,inf
combination_1_ABCD,B,15,KNN,BCD,δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,15,SVM,BCD,δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,15,RandomForest,BCD,δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,15,RandomForest_MICE,BCD,δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,15,HybridKNN_RF,BCD,δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,15,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,15,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,15,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,15,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,15,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,inf,inf
combination_1_ABCD,B,20,KNN,B,δ15N coll,inf,inf
combination_1_ABCD,B,20,SVM,B,δ15N coll,inf,inf
combination_1_ABCD,B,20,RandomForest,B,δ15N coll,inf,inf
combination_1_ABCD,B,20,RandomForest_MICE,B,δ15N coll,inf,inf
combination_1_ABCD,B,20,HybridKNN_RF,B,δ15N coll,inf,inf
combination_1_ABCD,B,20,KNN,AB,δ13C coll_δ15N coll,inf,inf
combination_1_ABCD,B,20,SVM,AB,δ13C coll_δ15N coll,inf,inf
combination_1_ABCD,B,20,RandomForest,AB,δ13C coll_δ15N coll,inf,inf
combination_1_ABCD,B,20,RandomForest_MICE,AB,δ13C coll_δ15N coll,inf,inf
combination_1_ABCD,B,20,HybridKNN_RF,AB,δ13C coll_δ15N coll,inf,inf
combination_1_ABCD,B,20,KNN,BC,δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,B,20,SVM,BC,δ15N coll_δ13C carb,inf,inf
combination_1_ABCD,B,20,RandomForest,BC,δ15N coll_δ13C carb,inf,inf
