Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE
combination_2_ABCDE,A,10,SVM,ACE,δ13C coll_δ13C carb_δ18O phos,0.3682385082365768,1.6570505361784527
combination_2_ABCDE,A,10,RandomForest,ACE,δ13C coll_δ13C carb_δ18O phos,0.40313586205632734,1.8071598260194808
combination_2_ABCDE,A,10,RandomForest_MICE,ACE,δ13C coll_δ13C carb_δ18O phos,0.3780030634920626,1.692032335369906
combination_2_ABCDE,A,10,HybridKNN_RF,ACE,δ13C coll_δ13C carb_δ18O phos,0.37815458730158824,1.6938862497614207
combination_2_ABCDE,A,10,KNN,ADE,δ13C coll_δ18O carb_δ18O phos,0.3862196825396825,1.730695945863443
combination_2_ABCDE,A,10,SVM,ADE,δ13C coll_δ18O carb_δ18O phos,0.41465635194918943,1.8691159682910545
combination_2_ABCDE,A,10,RandomForest,ADE,δ13C coll_δ18O carb_δ18O phos,0.4253251417809013,1.9076015925442604
combination_2_ABCDE,A,10,RandomForest_MICE,ADE,δ13C coll_δ18O carb_δ18O phos,0.4278025238095238,1.9195933546157218
combination_2_ABCDE,A,10,HybridKNN_RF,ADE,δ13C coll_δ18O carb_δ18O phos,0.4317312539682548,1.9347737920591777
combination_2_ABCDE,A,10,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.38676984126984115,1.7271114974080608
combination_2_ABCDE,A,10,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.4265996520052373,1.9158013548610398
combination_2_ABCDE,A,10,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.4673477853014223,2.0957087865328985
combination_2_ABCDE,A,10,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.47229712698412885,2.1147202254729978
combination_2_ABCDE,A,10,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.482216888888891,2.1604018566413474
combination_2_ABCDE,A,10,KNN,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,0.3706301587301588,1.6559921188253521
combination_2_ABCDE,A,10,SVM,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,0.42411033629749173,1.903656160395905
combination_2_ABCDE,A,10,RandomForest,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,0.4294816856896597,1.9255944915481038
combination_2_ABCDE,A,10,RandomForest_MICE,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,0.4662521269841292,2.092156032119469
combination_2_ABCDE,A,10,HybridKNN_RF,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,0.4782825873015898,2.1465865902338566
combination_2_ABCDE,A,10,KNN,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,0.37495095238095255,1.6768822780888146
combination_2_ABCDE,A,10,SVM,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,0.42066674856489594,1.8923772775565233
combination_2_ABCDE,A,10,RandomForest,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,0.43984792003366524,1.97419387467466
combination_2_ABCDE,A,10,RandomForest_MICE,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,0.46036707936507826,2.0643978599300015
combination_2_ABCDE,A,10,HybridKNN_RF,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,0.44713838095238156,2.006336043366119
combination_2_ABCDE,A,10,KNN,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,0.32445634920634947,1.4485700605415919
combination_2_ABCDE,A,10,SVM,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,0.3589610784735521,1.6138665526249008
combination_2_ABCDE,A,10,RandomForest,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,0.3958771846248954,1.7769545223920271
combination_2_ABCDE,A,10,RandomForest_MICE,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,0.36965377777777714,1.6541335333142626
combination_2_ABCDE,A,10,HybridKNN_RF,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,0.3656393015873019,1.6364739090094147
combination_2_ABCDE,A,10,KNN,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,0.3758555555555554,1.678201609264964
combination_2_ABCDE,A,10,SVM,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,0.4033642639338614,1.8089386709786102
combination_2_ABCDE,A,10,RandomForest,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,0.4578362684492288,2.052453275979104
combination_2_ABCDE,A,10,RandomForest_MICE,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,0.45373130158730157,2.032721582030825
combination_2_ABCDE,A,10,HybridKNN_RF,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,0.4791629841269879,2.1470276576985596
combination_2_ABCDE,A,15,KNN,A,δ13C coll,0.34147428571428595,1.5402671972000546
combination_2_ABCDE,A,15,SVM,A,δ13C coll,0.4211084458923889,1.9093100585489005
combination_2_ABCDE,A,15,RandomForest,A,δ13C coll,0.4114066966702074,1.855404832748399
combination_2_ABCDE,A,15,RandomForest_MICE,A,δ13C coll,0.42014215873015787,1.893529527342538
combination_2_ABCDE,A,15,HybridKNN_RF,A,δ13C coll,0.3932953015873,1.7728081072233912
combination_2_ABCDE,A,15,KNN,AB,δ13C coll_δ15N coll,0.3619593650793651,1.6328907412225617
combination_2_ABCDE,A,15,SVM,AB,δ13C coll_δ15N coll,0.403036414833619,1.8294495975334488
combination_2_ABCDE,A,15,RandomForest,AB,δ13C coll_δ15N coll,0.3965684621051705,1.78876587487493
combination_2_ABCDE,A,15,RandomForest_MICE,AB,δ13C coll_δ15N coll,0.3760798412698409,1.6982522505426823
combination_2_ABCDE,A,15,HybridKNN_RF,AB,δ13C coll_δ15N coll,0.3782870158730147,1.70881170916777
combination_2_ABCDE,A,15,KNN,AC,δ13C coll_δ13C carb,0.3359596825396826,1.5136672471830939
combination_2_ABCDE,A,15,SVM,AC,δ13C coll_δ13C carb,0.4013477714409097,1.8170371374310563
combination_2_ABCDE,A,15,RandomForest,AC,δ13C coll_δ13C carb,0.3806540780407385,1.7144951083015516
combination_2_ABCDE,A,15,RandomForest_MICE,AC,δ13C coll_δ13C carb,0.3557049206349201,1.6042061454918006
combination_2_ABCDE,A,15,HybridKNN_RF,AC,δ13C coll_δ13C carb,0.3558876825396827,1.6038122638967458
combination_2_ABCDE,A,15,KNN,AD,δ13C coll_δ18O carb,0.3566012698412704,1.6102269242701113
combination_2_ABCDE,A,15,SVM,AD,δ13C coll_δ18O carb,0.42807877599164046,1.939563959455431
combination_2_ABCDE,A,15,RandomForest,AD,δ13C coll_δ18O carb,0.40809566468654185,1.8385264481213266
combination_2_ABCDE,A,15,RandomForest_MICE,AD,δ13C coll_δ18O carb,0.4051052380952398,1.8247505651928613
combination_2_ABCDE,A,15,HybridKNN_RF,AD,δ13C coll_δ18O carb,0.3926471111111106,1.771720261779795
combination_2_ABCDE,A,15,KNN,AE,δ13C coll_δ18O phos,0.3425688888888892,1.5457733206774313
combination_2_ABCDE,A,15,SVM,AE,δ13C coll_δ18O phos,0.42065988095346685,1.9075009351825813
combination_2_ABCDE,A,15,RandomForest,AE,δ13C coll_δ18O phos,0.4089712205547473,1.841794978706511
combination_2_ABCDE,A,15,RandomForest_MICE,AE,δ13C coll_δ18O phos,0.41609269841269664,1.8758691579222897
combination_2_ABCDE,A,15,HybridKNN_RF,AE,δ13C coll_δ18O phos,0.39906409523809455,1.7980671970205762
combination_2_ABCDE,A,15,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,0.3726095238095241,1.678553230412288
combination_2_ABCDE,A,15,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,0.40304774247553,1.825978801370604
combination_2_ABCDE,A,15,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,0.37122525597439804,1.6735225572042196
combination_2_ABCDE,A,15,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,0.40091726984127096,1.8083624756904222
combination_2_ABCDE,A,15,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,0.4053114285714301,1.8307184042306954
combination_2_ABCDE,A,15,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,0.36013206349206367,1.6238623988412964
combination_2_ABCDE,A,15,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,0.4121804213711043,1.8711552921390524
combination_2_ABCDE,A,15,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,0.40207347489978673,1.8146620524047605
combination_2_ABCDE,A,15,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,0.3863706031746024,1.7467785480939817
combination_2_ABCDE,A,15,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,0.3771638412698413,1.705170300286381
combination_2_ABCDE,A,15,KNN,ABE,δ13C coll_δ15N coll_δ18O phos,0.3682876190476187,1.6617706228931943
combination_2_ABCDE,A,15,SVM,ABE,δ13C coll_δ15N coll_δ18O phos,0.39310528209883905,1.785857852686565
combination_2_ABCDE,A,15,RandomForest,ABE,δ13C coll_δ15N coll_δ18O phos,0.39669728999117565,1.7889246337628735
combination_2_ABCDE,A,15,RandomForest_MICE,ABE,δ13C coll_δ15N coll_δ18O phos,0.3728661587301588,1.6819343590985731
combination_2_ABCDE,A,15,HybridKNN_RF,ABE,δ13C coll_δ15N coll_δ18O phos,0.36408488888888857,1.641728583600934
combination_2_ABCDE,A,15,KNN,ACD,δ13C coll_δ13C carb_δ18O carb,0.35012603174603196,1.5783955735892703
combination_2_ABCDE,A,15,SVM,ACD,δ13C coll_δ13C carb_δ18O carb,0.42437203942955976,1.9226132724824574
combination_2_ABCDE,A,15,RandomForest,ACD,δ13C coll_δ13C carb_δ18O carb,0.3841026614855944,1.7314610672442452
combination_2_ABCDE,A,15,RandomForest_MICE,ACD,δ13C coll_δ13C carb_δ18O carb,0.3672814285714301,1.6589829784522632
combination_2_ABCDE,A,15,HybridKNN_RF,ACD,δ13C coll_δ13C carb_δ18O carb,0.37742380952380983,1.7027142005794709
combination_2_ABCDE,A,15,KNN,ACE,δ13C coll_δ13C carb_δ18O phos,0.3394314285714286,1.531553599208874
combination_2_ABCDE,A,15,SVM,ACE,δ13C coll_δ13C carb_δ18O phos,0.3841101501458178,1.7402215876761704
combination_2_ABCDE,A,15,RandomForest,ACE,δ13C coll_δ13C carb_δ18O phos,0.38825057539051805,1.7501217386240888
combination_2_ABCDE,A,15,RandomForest_MICE,ACE,δ13C coll_δ13C carb_δ18O phos,0.386946507936507,1.7450814963346652
combination_2_ABCDE,A,15,HybridKNN_RF,ACE,δ13C coll_δ13C carb_δ18O phos,0.3633466984126965,1.638204343378445
combination_2_ABCDE,A,15,KNN,ADE,δ13C coll_δ18O carb_δ18O phos,0.37023904761904747,1.6723548572571751
combination_2_ABCDE,A,15,SVM,ADE,δ13C coll_δ18O carb_δ18O phos,0.42302360865902455,1.9164505625919062
combination_2_ABCDE,A,15,RandomForest,ADE,δ13C coll_δ18O carb_δ18O phos,0.4079280626984061,1.837855818070049
combination_2_ABCDE,A,15,RandomForest_MICE,ADE,δ13C coll_δ18O carb_δ18O phos,0.40196053968254136,1.8109759780361052
combination_2_ABCDE,A,15,HybridKNN_RF,ADE,δ13C coll_δ18O carb_δ18O phos,0.3915329523809517,1.7656079285051476
combination_2_ABCDE,A,15,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.37030571428571435,1.6666812035754106
combination_2_ABCDE,A,15,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.4033010589354015,1.826533194851086
combination_2_ABCDE,A,15,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.41053096563220004,1.8509243824030022
combination_2_ABCDE,A,15,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.41142184126984177,1.856489715220818
combination_2_ABCDE,A,15,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.43069695238095473,1.9448388936783538
combination_2_ABCDE,A,15,KNN,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,0.34371301587301584,1.5477579736164977
combination_2_ABCDE,A,15,SVM,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,0.38419870236796816,1.7406128328117867
combination_2_ABCDE,A,15,RandomForest,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,0.3812775981219342,1.7205289962870292
combination_2_ABCDE,A,15,RandomForest_MICE,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,0.4047511428571434,1.8268119205712678
combination_2_ABCDE,A,15,HybridKNN_RF,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,0.41025447619047667,1.8531869111198855
combination_2_ABCDE,A,15,KNN,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,0.344428888888889,1.5530304342913386
combination_2_ABCDE,A,15,SVM,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,0.40103875833794456,1.8208054128247724
combination_2_ABCDE,A,15,RandomForest,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,0.4126993125455162,1.863540132261458
combination_2_ABCDE,A,15,RandomForest_MICE,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,0.38137711111111133,1.725815050702217
combination_2_ABCDE,A,15,HybridKNN_RF,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,0.3936386349206362,1.7800524285774706
combination_2_ABCDE,A,15,KNN,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,0.3521184126984129,1.5884859236045408
combination_2_ABCDE,A,15,SVM,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,0.4055584671985654,1.8383874818945602
combination_2_ABCDE,A,15,RandomForest,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,0.38468495821307547,1.7357879772737288
combination_2_ABCDE,A,15,RandomForest_MICE,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,0.4033473015873005,1.8215245417155113
combination_2_ABCDE,A,15,HybridKNN_RF,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,0.35353942857143006,1.5974230538691447
combination_2_ABCDE,A,15,KNN,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,0.38285047619047574,1.724805006986036
combination_2_ABCDE,A,15,SVM,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,0.37247564289703317,1.6875790770756491
combination_2_ABCDE,A,15,RandomForest,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,0.39858332088057014,1.7996177425876845
combination_2_ABCDE,A,15,RandomForest_MICE,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,0.4372512063492048,1.974553821353395
combination_2_ABCDE,A,15,HybridKNN_RF,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,0.4163939047619053,1.877401850031577
combination_2_ABCDE,A,20,KNN,A,δ13C coll,0.376227397112691,1.6908555210327567
combination_2_ABCDE,A,20,SVM,A,δ13C coll,0.46495239846104786,2.095863735661611
combination_2_ABCDE,A,20,RandomForest,A,δ13C coll,0.46638010715353956,2.094812450517993
combination_2_ABCDE,A,20,RandomForest_MICE,A,δ13C coll,0.4511325651799182,2.0270017323567595
combination_2_ABCDE,A,20,HybridKNN_RF,A,δ13C coll,0.46447586296056953,2.087153492642364
combination_2_ABCDE,A,20,KNN,AB,δ13C coll_δ15N coll,0.38880164835164804,1.7438322343868493
combination_2_ABCDE,A,20,SVM,AB,δ13C coll_δ15N coll,0.44593231546967405,2.0097728241021535
combination_2_ABCDE,A,20,RandomForest,AB,δ13C coll_δ15N coll,0.4478876362786517,2.0099522811626604
combination_2_ABCDE,A,20,RandomForest_MICE,AB,δ13C coll_δ15N coll,0.4280567851756104,1.922280907140263
combination_2_ABCDE,A,20,HybridKNN_RF,AB,δ13C coll_δ15N coll,0.44636341090282344,2.0063714682127114
combination_2_ABCDE,A,20,KNN,AC,δ13C coll_δ13C carb,0.39276960784313725,1.7614073904522527
combination_2_ABCDE,A,20,SVM,AC,δ13C coll_δ13C carb,0.4615741466151036,2.077457750112416
combination_2_ABCDE,A,20,RandomForest,AC,δ13C coll_δ13C carb,0.44956567612833076,2.017133566350378
combination_2_ABCDE,A,20,RandomForest_MICE,AC,δ13C coll_δ13C carb,0.4683316386554631,2.1049184772184537
combination_2_ABCDE,A,20,HybridKNN_RF,AC,δ13C coll_δ13C carb,0.47481179487179553,2.130867991994173
combination_2_ABCDE,A,20,KNN,AD,δ13C coll_δ18O carb,0.39570957767722464,1.7794326067660038
combination_2_ABCDE,A,20,SVM,AD,δ13C coll_δ18O carb,0.44877453472622253,2.0239535189127316
combination_2_ABCDE,A,20,RandomForest,AD,δ13C coll_δ18O carb,0.4644678462541593,2.0864788084687005
combination_2_ABCDE,A,20,RandomForest_MICE,AD,δ13C coll_δ18O carb,0.4600342124542126,2.0698309951623104
combination_2_ABCDE,A,20,HybridKNN_RF,AD,δ13C coll_δ18O carb,0.4492991208791219,2.0209870367310017
combination_2_ABCDE,A,20,KNN,AE,δ13C coll_δ18O phos,0.37987086834733913,1.7068348343426685
combination_2_ABCDE,A,20,SVM,AE,δ13C coll_δ18O phos,0.4596783773013948,2.0744275428928476
combination_2_ABCDE,A,20,RandomForest,AE,δ13C coll_δ18O phos,0.47231386922311314,2.1225273127571396
combination_2_ABCDE,A,20,RandomForest_MICE,AE,δ13C coll_δ18O phos,0.4766546186166781,2.1418213875068917
combination_2_ABCDE,A,20,HybridKNN_RF,AE,δ13C coll_δ18O phos,0.4765764027149322,2.1426492149805774
combination_2_ABCDE,A,20,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,0.41408734109028256,1.8576053739360325
combination_2_ABCDE,A,20,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,0.44111078522461133,1.9859103743009796
combination_2_ABCDE,A,20,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,0.4680112774480376,2.1053220795888863
