Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE,MAE (‰)
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,0.7318226060606093,3.4556732690377716,-34.29331343142575
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,0.7437480126262666,3.5162883731786607,-34.85213971222992
combination_1_ABCD,A (δ13C coll),15,KNN,ACD,δ13C coll_δ13C carb_δ18O carb,0.6129103787878788,2.859163908962382,-28.721069219616105
combination_1_ABCD,A (δ13C coll),15,SVM,ACD,δ13C coll_δ13C carb_δ18O carb,0.6674411481209865,3.111820271794951,-31.27638897731455
combination_1_ABCD,A (δ13C coll),15,RandomForest,ACD,δ13C coll_δ13C carb_δ18O carb,0.6197246412459377,2.905975185293623,-29.040386546442242
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,ACD,δ13C coll_δ13C carb_δ18O carb,0.6465205025252533,3.039674692961394,-30.29604449128642
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,ACD,δ13C coll_δ13C carb_δ18O carb,0.6354482449494958,2.9810250206074267,-29.777196895852228
combination_1_ABCD,A (δ13C coll),15,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.7174224494949494,3.3736238690875076,-33.61852000679235
combination_1_ABCD,A (δ13C coll),15,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.7452962501283433,3.5329377249532343,-34.924690346065645
combination_1_ABCD,A (δ13C coll),15,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.7203449290132047,3.382274535114133,-33.75546782076593
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.7642340277777805,3.6150327266133173,-35.81211735262222
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.7938886717171755,3.7573880668096997,-37.20173826743005
combination_1_ABCD,A (δ13C coll),20,KNN,A,δ13C coll,0.5901198039215687,2.7689253428210296,-27.653099576836283
combination_1_ABCD,A (δ13C coll),20,SVM,A,δ13C coll,0.6891604935085864,3.248134928976499,-32.29416065139791
combination_1_ABCD,A (δ13C coll),20,RandomForest,A,δ13C coll,0.6291257227597992,2.9643523058059507,-29.48092258930197
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,A,δ13C coll,0.6389878235294153,3.0143194268595543,-29.943062061332355
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,A,δ13C coll,0.6229993235294151,2.939624248332202,-29.19383863306216
combination_1_ABCD,A (δ13C coll),20,KNN,AB,δ13C coll_δ15N coll,0.7417623529411767,3.5084134812087706,-34.7590914114737
combination_1_ABCD,A (δ13C coll),20,SVM,AB,δ13C coll_δ15N coll,0.7992942414827267,3.798194340742242,-37.45504405043033
combination_1_ABCD,A (δ13C coll),20,RandomForest,AB,δ13C coll_δ15N coll,0.7535970882009667,3.5718957831455156,-35.31366882173794
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,AB,δ13C coll_δ15N coll,0.7589680098039229,3.6269668307541623,-35.56535098681517
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,AB,δ13C coll_δ15N coll,0.732124313725492,3.482448603665122,-34.30745149634859
combination_1_ABCD,A (δ13C coll),20,KNN,AC,δ13C coll_δ13C carb,0.6123259803921568,2.868719160728669,-28.693684226057083
combination_1_ABCD,A (δ13C coll),20,SVM,AC,δ13C coll_δ13C carb,0.6858800124348349,3.217033533598312,-32.14043683262494
combination_1_ABCD,A (δ13C coll),20,RandomForest,AC,δ13C coll_δ13C carb,0.6244724302063929,2.9348180729309954,-29.262868625540065
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,AC,δ13C coll_δ13C carb,0.6491531960784332,3.044885138072363,-30.419412892918736
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,AC,δ13C coll_δ13C carb,0.6493232843137271,3.0554475615065035,-30.427383252286738
combination_1_ABCD,A (δ13C coll),20,KNN,AD,δ13C coll_δ18O carb,0.57135,2.682231423175933,-26.77354384352316
combination_1_ABCD,A (δ13C coll),20,SVM,AD,δ13C coll_δ18O carb,0.6480132290906255,3.037042854212175,-30.365993874579296
combination_1_ABCD,A (δ13C coll),20,RandomForest,AD,δ13C coll_δ18O carb,0.6176859784823301,2.9021951456347397,-28.944854513741433
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,AD,δ13C coll_δ18O carb,0.6344996372549054,2.989434963508455,-29.732745001739303
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,AD,δ13C coll_δ18O carb,0.6357485588235325,2.9958781007265194,-29.79126964753393
combination_1_ABCD,A (δ13C coll),20,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,0.7671909803921569,3.6163133278169033,-35.950680580878505
combination_1_ABCD,A (δ13C coll),20,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,0.7969777169702214,3.780317610931488,-37.34649137588731
combination_1_ABCD,A (δ13C coll),20,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,0.7757446156161439,3.673142763587736,-36.3515051677183
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,0.7795250784313745,3.7122261265290932,-36.528658203392375
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,0.8026897156862782,3.8307036257164624,-37.61415646393929
combination_1_ABCD,A (δ13C coll),20,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,0.7425998039215684,3.5057380078703666,-34.79833448584198
combination_1_ABCD,A (δ13C coll),20,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,0.797147735724087,3.7768077571402947,-37.35445847934552
combination_1_ABCD,A (δ13C coll),20,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,0.7642489905702059,3.6229220196613325,-35.81281851124482
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,0.7747036078431389,3.6934509475017547,-36.30272339253322
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,0.766844303921572,3.6387225279832727,-35.93443527120015
combination_1_ABCD,A (δ13C coll),20,KNN,ACD,δ13C coll_δ13C carb_δ18O carb,0.6165089215686274,2.883792310229132,-28.88969745609666
combination_1_ABCD,A (δ13C coll),20,SVM,ACD,δ13C coll_δ13C carb_δ18O carb,0.6981921098824369,3.275763345281189,-32.71738350422572
combination_1_ABCD,A (δ13C coll),20,RandomForest,ACD,δ13C coll_δ13C carb_δ18O carb,0.6364053404982979,2.990971525917579,-29.82204653204422
