Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE
combination_1_ABCD,A (δ13C coll),10,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,0.7157672226939319,3.3406586802665563
combination_1_ABCD,A (δ13C coll),10,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,0.6564488061938076,3.0567328502012066
combination_1_ABCD,A (δ13C coll),10,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,0.6703139410589424,3.1240216727298957
combination_1_ABCD,A (δ13C coll),10,KNN,ACD,δ13C coll_δ13C carb_δ18O carb,0.6526937062937066,3.023291493175015
combination_1_ABCD,A (δ13C coll),10,SVM,ACD,δ13C coll_δ13C carb_δ18O carb,0.6905868696452258,3.1908752984780926
combination_1_ABCD,A (δ13C coll),10,RandomForest,ACD,δ13C coll_δ13C carb_δ18O carb,0.6061181181377127,2.8080726719452427
combination_1_ABCD,A (δ13C coll),10,RandomForest_MICE,ACD,δ13C coll_δ13C carb_δ18O carb,0.6478969655344653,2.998507780847217
combination_1_ABCD,A (δ13C coll),10,HybridKNN_RF,ACD,δ13C coll_δ13C carb_δ18O carb,0.6343553471528474,2.9448904525304798
combination_1_ABCD,A (δ13C coll),10,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.7298332917082914,3.4269952229243956
combination_1_ABCD,A (δ13C coll),10,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.7382383922182475,3.4620903700698955
combination_1_ABCD,A (δ13C coll),10,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.7406551141513285,3.4577883232556146
combination_1_ABCD,A (δ13C coll),10,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.7541565259740288,3.539023004503894
combination_1_ABCD,A (δ13C coll),10,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.7544125724275754,3.544465453879744
combination_1_ABCD,A (δ13C coll),15,KNN,A,δ13C coll,0.5964127272727271,2.7881071768336723
combination_1_ABCD,A (δ13C coll),15,SVM,A,δ13C coll,0.6942410116747564,3.2556084375284504
combination_1_ABCD,A (δ13C coll),15,RandomForest,A,δ13C coll,0.6662748224424716,3.13779757246538
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,A,δ13C coll,0.656937424242426,3.0941231254675516
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,A,δ13C coll,0.6579363409090926,3.089822364724493
combination_1_ABCD,A (δ13C coll),15,KNN,AB,δ13C coll_δ15N coll,0.7069995202020202,3.335219021201914
combination_1_ABCD,A (δ13C coll),15,SVM,AB,δ13C coll_δ15N coll,0.7982814057484227,3.788873799958867
combination_1_ABCD,A (δ13C coll),15,RandomForest,AB,δ13C coll_δ15N coll,0.7497037243627336,3.53055613490843
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,AB,δ13C coll_δ15N coll,0.7555946893939424,3.582952488863493
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,AB,δ13C coll_δ15N coll,0.7920918737373758,3.7554448963026474
combination_1_ABCD,A (δ13C coll),15,KNN,AC,δ13C coll_δ13C carb,0.6079881060606059,2.8330880420886677
combination_1_ABCD,A (δ13C coll),15,SVM,AC,δ13C coll_δ13C carb,0.694482206952993,3.251392778042228
combination_1_ABCD,A (δ13C coll),15,RandomForest,AC,δ13C coll_δ13C carb,0.6450747727261963,3.0340470335744123
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,AC,δ13C coll_δ13C carb,0.6872541237373759,3.230980486876309
