Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE,MAE (‰)
combination_1_ABCD,A (δ13C coll),15,RandomForest,A,δ13C coll,0.7042844676087506,3.6957783767299874,-35.00651804006648
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,A,δ13C coll,0.7154941779274553,3.7444055570841144,-35.56369762380486
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,A,δ13C coll,0.7049595313441881,3.6935808826803056,-35.040072139183586
combination_1_ABCD,A (δ13C coll),15,KNN,AB,δ13C coll_δ15N coll,1.1563394903448923,6.585774852354549,-57.4759505440168
combination_1_ABCD,A (δ13C coll),15,SVM,AB,δ13C coll_δ15N coll,0.9320970281761529,5.1852820429644755,-46.32996031096261
combination_1_ABCD,A (δ13C coll),15,RandomForest,AB,δ13C coll_δ15N coll,0.9199728524816335,4.787195877761095,-45.72732714966037
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,AB,δ13C coll_δ15N coll,0.8191096900142671,4.188752992904241,-40.71391527011071
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,AB,δ13C coll_δ15N coll,0.7563997143744486,3.9227555225991133,-37.5969107151459
combination_1_ABCD,A (δ13C coll),15,KNN,AC,δ13C coll_δ13C carb,0.7742365355271514,4.19142237887325,-38.483491394086
combination_1_ABCD,A (δ13C coll),15,SVM,AC,δ13C coll_δ13C carb,0.8177222987417467,4.545071040136106,-40.64495487151635
combination_1_ABCD,A (δ13C coll),15,RandomForest,AC,δ13C coll_δ13C carb,0.7686650652171958,4.073851035735732,-38.2065609989328
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,AC,δ13C coll_δ13C carb,0.7734236112270352,4.053569719507513,-38.44308492413523
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,AC,δ13C coll_δ13C carb,0.7590291134360577,3.989745615671919,-37.72760521419865
combination_1_ABCD,A (δ13C coll),15,KNN,AD,δ13C coll_δ18O carb,0.6927321827218484,3.699670426531255,-34.432310758922824
combination_1_ABCD,A (δ13C coll),15,SVM,AD,δ13C coll_δ18O carb,0.8038199724338702,4.443828019111943,-39.95393858608276
combination_1_ABCD,A (δ13C coll),15,RandomForest,AD,δ13C coll_δ18O carb,0.7190067315989312,3.7770818798846606,-35.7382893961958
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,AD,δ13C coll_δ18O carb,0.733078388054779,3.841376585870589,-36.437722250718025
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,AD,δ13C coll_δ18O carb,0.7186644752532289,3.7695106540319103,-35.721277516066124
combination_1_ABCD,A (δ13C coll),15,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,1.2932286255314973,7.347926207127678,-64.28003639397065
combination_1_ABCD,A (δ13C coll),15,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,0.951592491130049,5.286859041872228,-47.29898391858551
combination_1_ABCD,A (δ13C coll),15,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,0.9303846726794636,4.8159736384234755,-46.24484753857762
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,0.8977890974870955,4.599109000254078,-44.624681762563576
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,0.8543870034820283,4.504558325012772,-42.467377070151855
combination_1_ABCD,A (δ13C coll),15,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,1.226897575304664,6.962670779816184,-60.98304602548202
combination_1_ABCD,A (δ13C coll),15,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,0.9187216108568361,5.129723649238858,-45.665134080630075
combination_1_ABCD,A (δ13C coll),15,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,0.9133528168638156,4.770357022029211,-45.39827772866737
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,0.8246893115525944,4.2426988423335645,-40.99125082274809
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,0.7408012438466024,3.8196348780854223,-36.82158744018503
combination_1_ABCD,A (δ13C coll),15,KNN,ACD,δ13C coll_δ13C carb_δ18O carb,0.7530523105507947,4.073310951843545,-37.43052772967699
combination_1_ABCD,A (δ13C coll),15,SVM,ACD,δ13C coll_δ13C carb_δ18O carb,0.8107443677045332,4.525453264177964,-40.29811622893499
combination_1_ABCD,A (δ13C coll),15,RandomForest,ACD,δ13C coll_δ13C carb_δ18O carb,0.7530824787053382,4.0008759744504125,-37.43202724030776
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,ACD,δ13C coll_δ13C carb_δ18O carb,0.7599515025993897,4.001536197280179,-37.7734526442801
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,ACD,δ13C coll_δ13C carb_δ18O carb,0.7493748310908808,3.9670204402750633,-37.24773830725434
combination_1_ABCD,A (δ13C coll),15,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.3137418925024775,7.4760210095047155,-65.29965003491672
