Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE
combination_2_ABCDE,A,10,SVM,ACE,δ13C coll_δ13C carb_δ18O phos,1.2062265953875815,7.009496585039335
combination_2_ABCDE,A,10,RandomForest,ACE,δ13C coll_δ13C carb_δ18O phos,0.7979319262431563,4.294509066260182
combination_2_ABCDE,A,10,RandomForest_MICE,ACE,δ13C coll_δ13C carb_δ18O phos,0.8607810238095265,4.5852129434860105
combination_2_ABCDE,A,10,HybridKNN_RF,ACE,δ13C coll_δ13C carb_δ18O phos,0.8450458571428576,4.513818410901527
combination_2_ABCDE,A,10,KNN,ADE,δ13C coll_δ18O carb_δ18O phos,1.032732619047619,5.907614071810451
combination_2_ABCDE,A,10,SVM,ADE,δ13C coll_δ18O carb_δ18O phos,1.221437751666779,7.097934531711212
combination_2_ABCDE,A,10,RandomForest,ADE,δ13C coll_δ18O carb_δ18O phos,0.8981819497772736,4.869166970792195
combination_2_ABCDE,A,10,RandomForest_MICE,ADE,δ13C coll_δ18O carb_δ18O phos,0.9386432380952392,5.070442000702354
combination_2_ABCDE,A,10,HybridKNN_RF,ADE,δ13C coll_δ18O carb_δ18O phos,0.9375141190476199,5.037425208426443
combination_2_ABCDE,A,10,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.1058169047619046,6.485721859655928
combination_2_ABCDE,A,10,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.2783470986874415,7.429010546251351
combination_2_ABCDE,A,10,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.9863052340629826,5.430658886186707
combination_2_ABCDE,A,10,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.9940768809523819,5.274523860441834
combination_2_ABCDE,A,10,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.0670801904761897,5.964945971768886
combination_2_ABCDE,A,10,KNN,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,1.0808521428571425,6.344938861153291
combination_2_ABCDE,A,10,SVM,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,1.2670695695011394,7.384503222634207
combination_2_ABCDE,A,10,RandomForest,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,0.9545593515690589,5.255666053981074
combination_2_ABCDE,A,10,RandomForest_MICE,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,1.1460130714285701,6.163583576869303
combination_2_ABCDE,A,10,HybridKNN_RF,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,0.9482416904761919,5.076071443963389
combination_2_ABCDE,A,10,KNN,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,1.0837207142857137,6.276887458963887
combination_2_ABCDE,A,10,SVM,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,1.2414128136534912,7.252415051809633
combination_2_ABCDE,A,10,RandomForest,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,0.9499569943610027,5.135259586044538
combination_2_ABCDE,A,10,RandomForest_MICE,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,1.0343415476190494,5.550299980060141
combination_2_ABCDE,A,10,HybridKNN_RF,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,1.0480090476190491,5.667685037209438
combination_2_ABCDE,A,10,KNN,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,0.9816171428571426,5.64808539112444
combination_2_ABCDE,A,10,SVM,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,1.2059163221832432,7.047515989780612
combination_2_ABCDE,A,10,RandomForest,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,0.8312980598779147,4.496531605270938
combination_2_ABCDE,A,10,RandomForest_MICE,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,0.8921077142857176,4.813376123579488
combination_2_ABCDE,A,10,HybridKNN_RF,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,0.8498124047619069,4.577676838482306
combination_2_ABCDE,A,10,KNN,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,1.1364011904761901,6.586927621668572
combination_2_ABCDE,A,10,SVM,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,1.2715708167248647,7.385126221073506
combination_2_ABCDE,A,10,RandomForest,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,0.9543215841745919,5.2353628468673685
combination_2_ABCDE,A,10,RandomForest_MICE,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,0.9022709999999986,4.749918489601173
combination_2_ABCDE,A,10,HybridKNN_RF,ABCDE,δ13C coll_δ15N coll_δ13C carb_δ18O carb_δ18O phos,0.9266618809523817,4.924496595849265
combination_2_ABCDE,A,15,KNN,A,δ13C coll,0.9363442857142854,5.476006300272789
