Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE,MAE (‰)
combination_1_ABCD,A (δ13C coll),15,RandomForest,A,δ13C coll,1.4963047380952448,8.88731419282487,-81.83528077279361
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,A,δ13C coll,1.5428438095238097,9.178969260844852,-84.38057644706238
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,A,δ13C coll,1.4380534285714281,8.53672578457463,-78.64942420968954
combination_1_ABCD,A (δ13C coll),15,KNN,AB,δ13C coll_δ15N coll,1.524054285714286,8.589233977983731,-83.35294757081031
combination_1_ABCD,A (δ13C coll),15,SVM,AB,δ13C coll_δ15N coll,1.5327355970013845,8.282024588573732,-83.82774226240508
combination_1_ABCD,A (δ13C coll),15,RandomForest,AB,δ13C coll_δ15N coll,1.4638425000000006,8.654204812057639,-80.05986945355973
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,AB,δ13C coll_δ15N coll,1.4990752380952364,8.865067594012885,-81.98680381459654
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,AB,δ13C coll_δ15N coll,1.494849619047619,8.800655536972695,-81.75569800279457
combination_1_ABCD,A (δ13C coll),15,KNN,AC,δ13C coll_δ13C carb,1.6999123809523808,9.540983693895042,-92.97090588744173
combination_1_ABCD,A (δ13C coll),15,SVM,AC,δ13C coll_δ13C carb,1.723782965610176,9.17464938616681,-94.27642604516582
combination_1_ABCD,A (δ13C coll),15,RandomForest,AC,δ13C coll_δ13C carb,1.429512380952389,8.342576855031727,-78.18230076070039
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,AC,δ13C coll_δ13C carb,1.279113523809522,7.469035972324642,-69.95674857949065
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,AC,δ13C coll_δ13C carb,1.3980730476190484,8.29292564756263,-76.4628337262522
combination_1_ABCD,A (δ13C coll),15,KNN,AD,δ13C coll_δ18O carb,1.1634428571428572,6.644661110706854,-63.6305362493121
combination_1_ABCD,A (δ13C coll),15,SVM,AD,δ13C coll_δ18O carb,1.4660073851820912,7.998031046128693,-80.17827045985658
combination_1_ABCD,A (δ13C coll),15,RandomForest,AD,δ13C coll_δ18O carb,1.491686847619047,8.866011473735888,-81.582721014025
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,AD,δ13C coll_δ18O carb,1.6275549523809498,9.586555723241613,-89.01356328711142
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,AD,δ13C coll_δ18O carb,1.4125545714285672,8.31907846074736,-77.25485124567707
combination_1_ABCD,A (δ13C coll),15,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,1.8262057142857144,10.393966795135594,-99.8780887158687
combination_1_ABCD,A (δ13C coll),15,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,1.67451823057311,8.900453169154298,-91.5820595025004
combination_1_ABCD,A (δ13C coll),15,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,1.5201553253968279,8.775265491968831,-83.13970724337051
combination_1_ABCD,A (δ13C coll),15,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,1.5087051428571416,9.057658672391637,-82.51347858875315
combination_1_ABCD,A (δ13C coll),15,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,1.4300236190476177,8.413421201031692,-78.21026118346697
